Idade,Classe Trabalhadora,Educacao,Num Educacao,Ocupacao,Ganho de Capital,Perda de Capital,Horas por Semana,Renda
17, Local-gov, 12th,8, Adm-clerical,0,0,12, <=50K
37, Local-gov, Bachelors,13, Prof-specialty,4865,0,45, <=50K
29, State-gov, Assoc-voc,11, Adm-clerical,0,0,40, <=50K
34, Private, HS-grad,9, Transport-moving,0,0,20, <=50K
37, Self-emp-not-inc, Some-college,10, Exec-managerial,0,0,15, <=50K
47, State-gov, Bachelors,13, Other-service,0,0,40, <=50K
57, Private, 5th-6th,3, Farming-fishing,0,0,45, <=50K
33, Federal-gov, Doctorate,16, Prof-specialty,0,1848,40, >50K
40, Private, Masters,14, Prof-specialty,0,1669,40, <=50K
40, Private, 12th,8, Craft-repair,0,0,50, >50K
40, Local-gov, HS-grad,9, Protective-serv,0,0,42, <=50K
35, Private, 11th,7, Craft-repair,0,2057,40, <=50K
32, Private, 11th,7, Transport-moving,0,0,40, <=50K
49, Self-emp-not-inc, Some-college,10, Sales,0,0,50, <=50K
26, Self-emp-inc, Bachelors,13, Exec-managerial,0,0,50, <=50K
35, Self-emp-not-inc, 7th-8th,4, Farming-fishing,0,0,40, <=50K
43, Private, 12th,8, Adm-clerical,0,0,40, <=50K
32, Private, Some-college,10, Adm-clerical,0,0,35, <=50K
31, Private, 5th-6th,3, Other-service,0,0,40, <=50K
50, Self-emp-not-inc, Bachelors,13, Prof-specialty,0,0,60, <=50K
38, Private, Bachelors,13, Exec-managerial,0,0,63, >50K
24, Self-emp-inc, Bachelors,13, Exec-managerial,0,0,40, <=50K
26, Private, Assoc-voc,11, Exec-managerial,0,0,40, <=50K
45, State-gov, HS-grad,9, Tech-support,0,0,40, <=50K
19, Private, 11th,7, Adm-clerical,0,0,15, <=50K
48, Private, 10th,6, Farming-fishing,0,0,40, <=50K
31, Self-emp-inc, HS-grad,9, Craft-repair,0,0,50, <=50K
35, Local-gov, HS-grad,9, Craft-repair,0,0,40, <=50K
36, Private, Prof-school,15, Prof-specialty,0,0,55, >50K
47, Local-gov, Masters,14, Prof-specialty,0,0,40, >50K
57, Private, 9th,5, Other-service,0,0,52, <=50K
30, Private, Some-college,10, Exec-managerial,0,0,45, <=50K
19, HS-grad, 12th,8,,15024,0,40, >50K
30, Self-emp-inc, Bachelors,13, Exec-managerial,0,0,43, <=50K
23, Local-gov, Some-college,10, Protective-serv,0,0,40, >50K
41, Self-emp-not-inc, Prof-school,15, Prof-specialty,0,0,50, >50K
27, Private, Assoc-acdm,12, Adm-clerical,0,0,40, <=50K
59, Private, HS-grad,9, Craft-repair,0,0,45, <=50K
21, Private, HS-grad,9, Sales,0,0,36, <=50K
69, State-gov, Prof-school,15, Adm-clerical,0,0,34, >50K
60, State-gov, Assoc-acdm,12, Prof-specialty,0,0,20, <=50K
64, Private, Some-college,10, Tech-support,0,0,35, <=50K
39, Self-emp-inc, Assoc-voc,11, Exec-managerial,0,0,60, >50K
51, Private, Assoc-acdm,12, Exec-managerial,0,0,45, >50K
51, Private, 10th,6, Craft-repair,0,0,35, <=50K
17, HS-grad, 10th,6,,0,0,4, <=50K
74, Self-emp-not-inc, HS-grad,9, Farming-fishing,0,0,14, <=50K
26, State-gov, Bachelors,13, Exec-managerial,0,0,40, >50K
57, Self-emp-inc, Prof-school,15, Prof-specialty,0,0,36, >50K
20, Private, 11th,7, Transport-moving,0,0,15, <=50K
39, Private, Some-college,10, Prof-specialty,0,0,45, >50K
40, Private, HS-grad,9, Machine-op-inspct,0,0,30, <=50K
50, State-gov, HS-grad,9, Handlers-cleaners,0,0,40, <=50K
25, Private, Preschool,1, Farming-fishing,0,0,35, <=50K
44, Private, HS-grad,9, Adm-clerical,0,0,45, <=50K
30, Self-emp-not-inc, HS-grad,9, Prof-specialty,0,1977,15, >50K
38, Private, Assoc-voc,11, Handlers-cleaners,0,0,50, <=50K
54, Private, 10th,6, Handlers-cleaners,0,0,40, <=50K
40, Federal-gov, HS-grad,9, Adm-clerical,0,0,52, <=50K
37, Private, 11th,7, Handlers-cleaners,7688,0,40, >50K
46, Federal-gov, Bachelors,13, Exec-managerial,15024,0,40, >50K
38, Private, HS-grad,9, Prof-specialty,0,0,45, <=50K
20, Private, Some-college,10, Exec-managerial,0,0,10, <=50K
71, HS-grad, Assoc-acdm,12,,0,0,3, <=50K
34, Private, Bachelors,13, Prof-specialty,0,0,45, <=50K
30, State-gov, Masters,14, Prof-specialty,0,0,20, <=50K
17, Private, 11th,7, Adm-clerical,0,0,20, <=50K
18, Self-emp-not-inc, 11th,7, Other-service,594,0,4, <=50K
21, Private, HS-grad,9, Machine-op-inspct,0,0,1, <=50K
46, Self-emp-not-inc, HS-grad,9, Craft-repair,0,0,50, <=50K
33, Self-emp-not-inc, Some-college,10, Craft-repair,0,0,60, <=50K
42, Private, 7th-8th,4, Transport-moving,0,0,40, <=50K
47, Federal-gov, Bachelors,13, Prof-specialty,0,0,40, >50K
44, State-gov, Prof-school,15, Prof-specialty,15024,0,75, >50K
51, Federal-gov, HS-grad,9, Transport-moving,7688,0,40, >50K
53, Private, HS-grad,9, Prof-specialty,0,0,42, >50K
32, Private, Some-college,10, Machine-op-inspct,0,0,70, <=50K
58, HS-grad, 5th-6th,3,,0,0,40, <=50K
33, Private, Some-college,10, Adm-clerical,6849,0,50, <=50K
56, State-gov, Bachelors,13, Prof-specialty,0,0,38, <=50K
56, Private, Bachelors,13, Prof-specialty,0,1902,65, >50K
45, Private, Bachelors,13, Craft-repair,15024,0,40, >50K
62, Local-gov, HS-grad,9, Other-service,0,0,40, >50K
52, Federal-gov, Bachelors,13, Adm-clerical,0,0,40, <=50K
41, Private, 9th,5, Transport-moving,0,0,35, <=50K
27, Private, Masters,14, Exec-managerial,0,0,37, <=50K
19, HS-grad, Some-college,10,,0,0,23, <=50K
41, Private, Some-college,10, Exec-managerial,0,0,50, <=50K
27, Private, Bachelors,13, Handlers-cleaners,0,0,35, <=50K
30, Private, HS-grad,9, Machine-op-inspct,0,0,60, <=50K
48, Private, Bachelors,13, Prof-specialty,0,0,55, <=50K
39, Local-gov, Assoc-acdm,12, Craft-repair,7298,0,40, >50K
27, Local-gov, 11th,7, Craft-repair,0,0,40, <=50K
59, Self-emp-not-inc, Masters,14, Craft-repair,0,0,40, >50K
31, HS-grad, HS-grad,9,,0,0,20, <=50K
34, Private, HS-grad,9, Adm-clerical,0,0,50, >50K
47, Self-emp-inc, Prof-school,15, Other-service,0,0,60, >50K
64, Self-emp-inc, 1st-4th,2, Sales,0,0,20, <=50K
42, Private, Bachelors,13, Sales,0,1887,40, >50K
49, Private, Bachelors,13, Sales,0,0,60, >50K
35, Private, Some-college,10, Adm-clerical,0,0,50, >50K
70, HS-grad, Bachelors,13,,0,0,40, <=50K
34, Self-emp-not-inc, Bachelors,13, Sales,0,0,55, <=50K
24, Private, Bachelors,13, Prof-specialty,0,0,10, <=50K
59, Private, 7th-8th,4, Farming-fishing,4865,0,40, <=50K
33, Federal-gov, Assoc-acdm,12, Exec-managerial,0,0,50, >50K
63, Self-emp-not-inc, Some-college,10, Machine-op-inspct,0,0,35, >50K
18, Local-gov, HS-grad,9, Other-service,0,0,60, <=50K
40, Private, Some-college,10, Transport-moving,0,0,48, >50K
38, Self-emp-not-inc, Assoc-acdm,12, Transport-moving,0,0,40, <=50K
20, Private, HS-grad,9, Farming-fishing,0,0,47, <=50K
35, Self-emp-not-inc, HS-grad,9, Transport-moving,0,0,70, <=50K
40, Private, Masters,14, Prof-specialty,0,0,50, >50K
34, Private, Some-college,10, Tech-support,3103,0,40, >50K
53, Self-emp-inc, Some-college,10, Farming-fishing,0,0,60, <=50K
65, Private, Bachelors,13, Exec-managerial,0,0,40, <=50K
49, Self-emp-not-inc, Bachelors,13, Exec-managerial,0,0,40, <=50K
64, Private, 10th,6, Other-service,0,0,40, <=50K
68, Private, Bachelors,13, Exec-managerial,0,0,40, >50K
56, Self-emp-not-inc, Some-college,10, Other-service,0,0,40, <=50K
68, Federal-gov, HS-grad,9, Prof-specialty,0,3683,40, <=50K
35, Private, Bachelors,13, Prof-specialty,0,0,48, >50K
50, Federal-gov, HS-grad,9, Adm-clerical,0,0,12, <=50K
37, Private, HS-grad,9, Craft-repair,1506,0,40, <=50K
45, Private, Bachelors,13, Tech-support,0,0,50, >50K
36, Private, Assoc-acdm,12, Tech-support,0,0,45, <=50K
36, Private, Bachelors,13, Prof-specialty,0,0,32, <=50K
47, Private, Bachelors,13, Adm-clerical,0,0,60, <=50K
34, Private, HS-grad,9, Machine-op-inspct,0,2001,40, <=50K
53, Private, Some-college,10, Sales,0,0,30, <=50K
32, Private, Bachelors,13, Machine-op-inspct,0,1590,42, <=50K
44, Self-emp-not-inc, 5th-6th,3, Craft-repair,0,0,40, <=50K
35, Private, 5th-6th,3, Farming-fishing,0,0,36, <=50K
47, Private, HS-grad,9, Other-service,0,0,4, <=50K
23, Private, HS-grad,9, Craft-repair,0,0,37, <=50K
50, Private, Doctorate,16, Prof-specialty,15024,0,50, >50K
46, Private, Assoc-voc,11, Exec-managerial,0,0,40, >50K
47, Private, Assoc-acdm,12, Adm-clerical,0,0,57, <=50K
38, Self-emp-not-inc, HS-grad,9, Other-service,3464,0,80, <=50K
42, Private, HS-grad,9, Transport-moving,0,0,46, <=50K
40, Private, Assoc-voc,11, Prof-specialty,0,0,36, <=50K
75, Self-emp-not-inc, Assoc-voc,11, Exec-managerial,0,0,30, <=50K
39, Private, Bachelors,13, Prof-specialty,0,0,48, >50K
46, Federal-gov, Assoc-acdm,12, Adm-clerical,0,0,40, <=50K
32, Private, Assoc-voc,11, Other-service,0,0,45, <=50K
45, Self-emp-not-inc, Some-college,10, Sales,0,0,55, <=50K
36, Private, HS-grad,9, Craft-repair,0,0,44, <=50K
68, Private, 9th,5, Farming-fishing,0,0,20, <=50K
57, Federal-gov, Assoc-voc,11, Tech-support,0,0,40, <=50K
30, Local-gov, Some-college,10, Craft-repair,0,0,40, <=50K
35, Private, Some-college,10, Craft-repair,0,0,45, >50K
56, Local-gov, 12th,8, Handlers-cleaners,0,0,40, <=50K
38, Local-gov, Bachelors,13, Prof-specialty,0,0,38, <=50K
24, Private, HS-grad,9, Craft-repair,594,0,40, <=50K
21, State-gov, Some-college,10, Sales,0,1602,12, <=50K
23, Private, 9th,5, Transport-moving,0,0,40, <=50K
37, Local-gov, Some-college,10, Other-service,0,0,32, <=50K
46, HS-grad, Assoc-voc,11,,0,0,30, <=50K
31, Private, 1st-4th,2, Machine-op-inspct,0,0,40, <=50K
40, Private, Some-college,10, Transport-moving,0,0,40, >50K
27, Private, Prof-school,15, Prof-specialty,0,0,12, <=50K
64, Local-gov, Some-college,10, Transport-moving,0,0,40, <=50K
31, Federal-gov, Assoc-voc,11, Prof-specialty,0,0,40, <=50K
48, Private, Masters,14, Exec-managerial,0,0,45, <=50K
37, Self-emp-not-inc, Bachelors,13, Sales,0,0,20, >50K
28, Private, Some-college,10, Tech-support,0,0,24, <=50K
60, Self-emp-inc, 7th-8th,4, Sales,0,0,60, <=50K
46, Private, 10th,6, Adm-clerical,0,0,40, <=50K
22, Private, HS-grad,9, Other-service,0,0,27, <=50K
65, Private, Assoc-voc,11, Exec-managerial,0,0,40, <=50K
41, Private, HS-grad,9, Craft-repair,0,2339,40, <=50K
28, Private, Some-college,10, Other-service,0,0,35, <=50K
19, State-gov, Some-college,10, Other-service,0,0,12, <=50K
19, Private, HS-grad,9, Handlers-cleaners,0,0,15, <=50K
40, Private, Assoc-voc,11, Transport-moving,2829,0,40, <=50K
33, Private, Some-college,10, Adm-clerical,0,0,40, >50K
44, Local-gov, Assoc-acdm,12, Protective-serv,0,0,40, <=50K
72, Local-gov, HS-grad,9, Exec-managerial,2290,0,10, <=50K
59, Private, Assoc-voc,11, Prof-specialty,0,0,36, <=50K
22, Private, Assoc-acdm,12, Adm-clerical,0,0,45, <=50K
59, Private, Some-college,10, Tech-support,0,0,50, >50K
50, Private, 12th,8, Handlers-cleaners,0,0,40, <=50K
21, Private, Assoc-acdm,12, Adm-clerical,0,0,10, <=50K
17, Private, 11th,7, Transport-moving,0,0,16, <=50K
42, Local-gov, 7th-8th,4, Other-service,0,0,40, <=50K
19, Private, 12th,8, Adm-clerical,0,0,38, <=50K
46, Private, 9th,5, Craft-repair,0,0,40, <=50K
50, Local-gov, Prof-school,15, Adm-clerical,0,0,40, >50K
47, Self-emp-not-inc, 7th-8th,4, Sales,0,0,40, <=50K
33, Private, 7th-8th,4, Adm-clerical,0,0,45, <=50K
27, Private, HS-grad,9, Machine-op-inspct,7298,0,40, >50K
59, Self-emp-not-inc, HS-grad,9, Farming-fishing,0,0,35, <=50K
39, Local-gov, HS-grad,9, Craft-repair,0,0,40, >50K
26, Private, Bachelors,13, Exec-managerial,0,0,55, <=50K
25, Private, Some-college,10, Adm-clerical,0,1980,40, <=50K
30, Private, Some-college,10, Adm-clerical,0,0,20, <=50K
52, State-gov, 11th,7, Transport-moving,0,0,40, <=50K
51, Federal-gov, Masters,14, Prof-specialty,0,0,40, >50K
30, Private, Bachelors,13, Sales,0,0,60, >50K
23, Private, Some-college,10, Tech-support,0,0,60, <=50K
37, State-gov, Doctorate,16, Prof-specialty,0,0,45, <=50K
25, State-gov, Some-college,10, Adm-clerical,0,0,38, <=50K
49, Self-emp-not-inc, Prof-school,15, Prof-specialty,15024,0,65, >50K
30, Private, HS-grad,9, Prof-specialty,0,0,55, <=50K
20, Private, HS-grad,9, Machine-op-inspct,0,0,32, <=50K
35, Self-emp-not-inc, Assoc-voc,11, Farming-fishing,3103,0,55, <=50K
29, State-gov, HS-grad,9, Craft-repair,0,0,40, >50K
25, Private, HS-grad,9, Craft-repair,0,0,28, <=50K
50, Local-gov, 7th-8th,4, Transport-moving,0,0,40, <=50K
24, Private, HS-grad,9, Adm-clerical,0,0,50, <=50K
49, HS-grad, Bachelors,13,,15024,0,60, >50K
30, Local-gov, HS-grad,9, Protective-serv,0,0,32, <=50K
50, Private, HS-grad,9, Machine-op-inspct,3137,0,40, <=50K
49, Self-emp-not-inc, HS-grad,9, Craft-repair,5013,0,50, <=50K
61, Private, 12th,8, Machine-op-inspct,0,0,40, <=50K
22, Private, HS-grad,9, Other-service,0,0,3, <=50K
23, Private, Assoc-acdm,12, Adm-clerical,0,0,12, <=50K
43, Private, HS-grad,9, Prof-specialty,4650,0,40, <=50K
39, Private, Bachelors,13, Adm-clerical,0,0,24, <=50K
52, Self-emp-inc, HS-grad,9, Exec-managerial,0,0,40, >50K
30, Private, Assoc-voc,11, Sales,4064,0,40, <=50K
42, Private, Bachelors,13, Adm-clerical,9562,0,45, >50K
50, Self-emp-not-inc, Bachelors,13, Craft-repair,0,0,50, <=50K
47, Private, 10th,6, Exec-managerial,0,0,45, <=50K
49, HS-grad, 9th,5,,0,0,40, <=50K
48, Federal-gov, Some-college,10, Other-service,0,0,40, <=50K
20, Never-worked, Some-college,10,,0,0,40, <=50K
72, Private, Bachelors,13, Sales,0,0,30, <=50K
54, Self-emp-inc, Bachelors,13, Machine-op-inspct,7688,0,40, >50K
47, HS-grad, Some-college,10,,0,0,35, <=50K
39, Private, HS-grad,9, Other-service,6849,0,40, <=50K
19, Private, HS-grad,9, Handlers-cleaners,0,0,20, <=50K
20, Private, HS-grad,9, Sales,0,0,48, <=50K
58, Private, HS-grad,9, Farming-fishing,0,0,53, >50K
20, Private, 12th,8, Craft-repair,0,0,40, <=50K
62, Private, HS-grad,9, Exec-managerial,0,0,12, <=50K
25, Private, HS-grad,9, Adm-clerical,4416,0,40, <=50K
67, Private, Bachelors,13, Prof-specialty,0,0,2, <=50K
37, Local-gov, Assoc-acdm,12, Exec-managerial,0,0,40, >50K
36, Private, HS-grad,9, Exec-managerial,1831,0,40, <=50K
38, Private, Assoc-voc,11, Tech-support,0,0,20, <=50K
23, Private, HS-grad,9, Other-service,0,0,80, <=50K
41, Self-emp-not-inc, Doctorate,16, Prof-specialty,15024,0,55, >50K
63, Private, Bachelors,13, Sales,0,1848,40, >50K
60, Self-emp-not-inc, HS-grad,9, Craft-repair,0,0,30, <=50K
31, Self-emp-inc, HS-grad,9, Exec-managerial,0,0,50, <=50K
29, Self-emp-not-inc, HS-grad,9, Craft-repair,0,0,37, <=50K
37, Private, Bachelors,13, Exec-managerial,7688,0,45, >50K
51, Private, 9th,5, Sales,0,0,40, <=50K
45, Private, Some-college,10, Exec-managerial,7298,0,40, >50K
66, Self-emp-not-inc, Doctorate,16, Sales,0,2377,25, >50K
36, Private, HS-grad,9, Craft-repair,0,0,35, <=50K
27, Private, HS-grad,9, Sales,0,0,45, <=50K
29, Private, Some-college,10, Exec-managerial,1831,0,40, <=50K
22, Private, Some-college,10, Other-service,0,0,32, >50K
20, Private, Assoc-acdm,12, Transport-moving,0,0,20, <=50K
34, Private, Some-college,10, Other-service,0,0,37, <=50K
44, Private, Prof-school,15, Prof-specialty,0,0,45, >50K
50, Private, Masters,14, Sales,0,0,40, >50K
49, Self-emp-inc, Bachelors,13, Exec-managerial,0,0,50, >50K
36, HS-grad, Bachelors,13,,0,0,40, <=50K
71, State-gov, Prof-school,15, Other-service,0,0,28, <=50K
59, Self-emp-inc, HS-grad,9, Sales,0,0,60, >50K
41, Private, 5th-6th,3, Farming-fishing,3411,0,40, <=50K
38, Private, Some-college,10, Exec-managerial,0,0,42, <=50K
55, Local-gov, HS-grad,9, Transport-moving,0,0,40, <=50K
45, Private, Bachelors,13, Exec-managerial,0,0,55, >50K
19, Private, 12th,8, Other-service,0,0,25, <=50K
39, Self-emp-not-inc, HS-grad,9, Farming-fishing,8614,0,50, >50K
31, Private, Assoc-acdm,12, Machine-op-inspct,0,0,40, <=50K
21, Private, 12th,8, Craft-repair,0,0,40, <=50K
20, Private, Some-college,10, Handlers-cleaners,0,0,8, <=50K
45, Private, Bachelors,13, Sales,0,0,60, >50K
59, Private, HS-grad,9, Transport-moving,0,0,50, <=50K
58, Private, Masters,14, Exec-managerial,15024,0,40, >50K
66, Local-gov, HS-grad,9, Adm-clerical,0,0,35, >50K
37, Private, Assoc-voc,11, Prof-specialty,0,1887,35, >50K
32, State-gov, Bachelors,13, Exec-managerial,0,0,40, <=50K
39, Private, Bachelors,13, Prof-specialty,0,1902,50, >50K
57, Private, Masters,14, Prof-specialty,0,0,40, >50K
44, Self-emp-inc, Bachelors,13, Farming-fishing,15024,0,65, >50K
56, Private, Assoc-voc,11, Craft-repair,0,0,40, >50K
26, Private, Masters,14, Exec-managerial,0,0,48, <=50K
26, Self-emp-not-inc, Assoc-voc,11, Farming-fishing,0,0,65, <=50K
36, Self-emp-not-inc, Assoc-voc,11, Farming-fishing,0,0,60, >50K
45, Private, Some-college,10, Sales,0,0,40, >50K
56, Local-gov, Doctorate,16, Prof-specialty,0,1669,38, <=50K
23, Private, Some-college,10, Sales,0,0,36, <=50K
39, Private, Bachelors,13, Prof-specialty,7688,0,32, >50K
44, Private, 12th,8, Transport-moving,0,0,36, <=50K
31, Private, HS-grad,9, Handlers-cleaners,5013,0,40, <=50K
20, Private, HS-grad,9, Handlers-cleaners,0,0,38, <=50K
44, Federal-gov, HS-grad,9, Adm-clerical,0,0,40, >50K
19, Private, Some-college,10, Other-service,0,0,23, <=50K
71, HS-grad, HS-grad,9,,0,0,24, <=50K
29, State-gov, Masters,14, Prof-specialty,0,0,15, <=50K
33, Private, Some-college,10, Other-service,0,0,30, <=50K
46, Private, HS-grad,9, Exec-managerial,0,0,48, >50K
36, Self-emp-inc, Some-college,10, Sales,15024,0,60, >50K
70, Self-emp-not-inc, Masters,14, Prof-specialty,9386,0,30, >50K
19, Private, HS-grad,9, Handlers-cleaners,0,0,37, <=50K
34, Private, Assoc-acdm,12, Sales,0,0,50, <=50K
24, HS-grad, Bachelors,13,,0,0,25, <=50K
28, Private, HS-grad,9, Sales,0,0,48, <=50K
76, Private, Bachelors,13, Adm-clerical,20051,0,50, >50K
19, Private, 12th,8, Handlers-cleaners,0,0,40, <=50K
45, Private, 10th,6, Craft-repair,2829,0,40, <=50K
24, Self-emp-not-inc, Some-college,10, Prof-specialty,0,0,30, >50K
24, Private, Bachelors,13, Prof-specialty,0,0,30, <=50K
24, Private, Bachelors,13, Adm-clerical,0,0,42, <=50K
40, Private, HS-grad,9, Machine-op-inspct,0,0,45, >50K
23, Local-gov, 11th,7, Handlers-cleaners,0,0,40, <=50K
64, Private, Assoc-acdm,12, Prof-specialty,0,0,30, <=50K
53, Local-gov, Masters,14, Prof-specialty,0,1977,55, >50K
28, Private, Prof-school,15, Prof-specialty,0,0,50, <=50K
31, Private, Assoc-acdm,12, Exec-managerial,0,0,55, >50K
77, Private, Bachelors,13, Prof-specialty,0,0,10, <=50K
38, Private, Bachelors,13, Exec-managerial,0,0,55, <=50K
45, HS-grad, 11th,7,,0,0,40, <=50K
53, Local-gov, HS-grad,9, Exec-managerial,0,0,60, <=50K
24, Private, HS-grad,9, Farming-fishing,0,0,40, <=50K
33, Private, HS-grad,9, Adm-clerical,0,0,50, >50K
57, Federal-gov, Masters,14, Exec-managerial,15024,0,40, >50K
39, Private, Prof-school,15, Exec-managerial,15024,0,48, >50K
30, Private, Some-college,10, Transport-moving,0,0,30, <=50K
39, State-gov, Some-college,10, Transport-moving,0,0,40, <=50K
48, Private, Some-college,10, Adm-clerical,0,0,44, <=50K
62, HS-grad, Masters,14,,0,0,40, <=50K
39, Private, HS-grad,9, Machine-op-inspct,0,0,45, >50K
34, Private, HS-grad,9, Transport-moving,0,1980,40, <=50K
19, HS-grad, 10th,6,,0,0,25, <=50K
42, Private, Some-college,10, Transport-moving,0,0,57, <=50K
63, Self-emp-not-inc, HS-grad,9, Sales,0,0,70, <=50K
43, Private, 7th-8th,4, Other-service,0,0,25, <=50K
26, Private, HS-grad,9, Handlers-cleaners,0,0,20, <=50K
23, Private, HS-grad,9, Machine-op-inspct,0,0,40, >50K
39, Private, Prof-school,15, Exec-managerial,0,0,55, >50K
47, Self-emp-inc, HS-grad,9, Exec-managerial,0,0,40, >50K
46, Private, HS-grad,9, Priv-house-serv,0,0,40, <=50K
31, State-gov, Doctorate,16, Prof-specialty,0,1977,70, >50K
41, Private, HS-grad,9, Craft-repair,0,0,60, <=50K
36, Private, 11th,7, Exec-managerial,0,0,32, <=50K
45, Self-emp-not-inc, 7th-8th,4, Exec-managerial,0,0,65, >50K
50, Private, 11th,7, Exec-managerial,0,0,50, >50K
52, Private, 7th-8th,4, Exec-managerial,0,0,50, <=50K
55, Private, Bachelors,13, Exec-managerial,15024,0,55, >50K
64, HS-grad, 10th,6,,0,0,56, >50K
51, Self-emp-inc, Prof-school,15, Prof-specialty,0,0,40, >50K
30, Private, Some-college,10, Prof-specialty,7688,0,40, >50K
56, State-gov, Masters,14, Prof-specialty,0,0,39, <=50K
35, Private, HS-grad,9, Exec-managerial,0,0,48, <=50K
55, Self-emp-not-inc, 10th,6, Sales,0,0,35, <=50K
43, Self-emp-inc, HS-grad,9, Craft-repair,0,0,60, <=50K
24, Local-gov, Some-college,10, Protective-serv,0,0,50, <=50K
33, Local-gov, Assoc-voc,11, Protective-serv,0,0,70, <=50K
32, Private, Assoc-acdm,12, Prof-specialty,0,0,40, <=50K
50, Private, HS-grad,9, Machine-op-inspct,3137,0,47, <=50K
18, Private, 11th,7, Prof-specialty,0,0,15, <=50K
20, Private, 11th,7, Sales,0,0,25, <=50K
45, State-gov, Masters,14, Prof-specialty,0,0,45, >50K
45, Private, Prof-school,15, Exec-managerial,0,0,40, >50K
42, Local-gov, 7th-8th,4, Other-service,0,0,35, <=50K
21, Private, 7th-8th,4, Farming-fishing,0,0,38, <=50K
70, Private, Bachelors,13, Machine-op-inspct,0,0,32, <=50K
24, Private, HS-grad,9, Adm-clerical,2597,0,40, <=50K
69, Private, Doctorate,16, Prof-specialty,0,0,40, >50K
71, Private, HS-grad,9, Exec-managerial,0,2377,45, >50K
21, Private, HS-grad,9, Sales,0,0,44, <=50K
27, Private, 7th-8th,4, Other-service,0,0,24, <=50K
32, Private, Bachelors,13, Prof-specialty,0,0,50, >50K
38, Private, Some-college,10, Other-service,4650,0,72, <=50K
55, State-gov, Doctorate,16, Prof-specialty,0,0,40, >50K
48, Private, HS-grad,9, Transport-moving,0,0,45, <=50K
58, Self-emp-not-inc, HS-grad,9, Farming-fishing,0,0,80, <=50K
28, State-gov, Some-college,10, Adm-clerical,0,0,50, <=50K
49, Local-gov, Some-college,10, Exec-managerial,0,0,46, <=50K
23, Private, HS-grad,9, Craft-repair,0,0,53, <=50K
40, Self-emp-not-inc, HS-grad,9, Exec-managerial,0,0,50, <=50K
47, Private, Bachelors,13, Craft-repair,0,0,50, <=50K
39, Private, Assoc-acdm,12, Exec-managerial,1506,0,40, <=50K
43, Private, Some-college,10, Craft-repair,0,0,60, <=50K
40, Private, Assoc-voc,11, Farming-fishing,0,0,60, <=50K
48, Private, 10th,6, Transport-moving,0,0,40, >50K
29, Private, 9th,5, Sales,0,0,48, <=50K
37, Private, Bachelors,13, Farming-fishing,0,0,30, <=50K
19, Private, HS-grad,9, Sales,4101,0,48, <=50K
28, Private, 10th,6, Other-service,0,0,30, <=50K
56, Private, 5th-6th,3, Craft-repair,0,0,40, <=50K
45, Private, HS-grad,9, Transport-moving,0,0,60, <=50K
60, State-gov, Some-college,10, Protective-serv,0,0,40, <=50K
53, State-gov, Masters,14, Exec-managerial,0,0,42, >50K
37, State-gov, HS-grad,9, Adm-clerical,0,0,40, <=50K
29, Private, Assoc-voc,11, Farming-fishing,0,0,44, >50K
31, HS-grad, HS-grad,9,,0,0,36, <=50K
31, Local-gov, Bachelors,13, Prof-specialty,0,0,40, >50K
42, Private, Bachelors,13, Exec-managerial,15024,0,45, >50K
24, Private, Bachelors,13, Other-service,0,0,32, <=50K
62, Private, HS-grad,9, Farming-fishing,6418,0,40, >50K
34, Private, 1st-4th,2, Other-service,0,0,40, <=50K
47, Self-emp-inc, Masters,14, Exec-managerial,15024,0,55, >50K
58, Private, Bachelors,13, Prof-specialty,0,0,62, <=50K
23, Private, Assoc-voc,11, Prof-specialty,0,0,36, <=50K
76, Private, HS-grad,9, Adm-clerical,0,0,6, <=50K
40, Private, HS-grad,9, Exec-managerial,0,0,50, <=50K
28, Private, 7th-8th,4, Other-service,0,0,50, <=50K
41, Private, Some-college,10, Tech-support,0,0,40, <=50K
22, Federal-gov, Some-college,10, Adm-clerical,0,0,40, <=50K
29, Private, Assoc-voc,11, Handlers-cleaners,0,0,40, <=50K
31, Private, Bachelors,13, Adm-clerical,8614,0,40, >50K
22, Private, HS-grad,9, Other-service,0,0,25, <=50K
41, Private, Some-college,10, Transport-moving,0,0,43, <=50K
60, Private, Assoc-voc,11, Tech-support,7298,0,40, >50K
72, Federal-gov, HS-grad,9, Adm-clerical,0,0,40, >50K
41, Self-emp-inc, Some-college,10, Farming-fishing,0,0,65, <=50K
59, Private, 9th,5, Other-service,0,0,30, <=50K
17, Private, 11th,7, Craft-repair,0,0,30, <=50K
69, HS-grad, Some-college,10,,1848,0,1, <=50K
25, Private, Some-college,10, Sales,2885,0,43, <=50K
50, HS-grad, HS-grad,9,,0,0,60, <=50K
43, Private, HS-grad,9, Craft-repair,0,0,55, <=50K
29, Local-gov, Some-college,10, Other-service,0,0,10, <=50K
17, HS-grad, 10th,6,,0,0,6, <=50K
50, Self-emp-not-inc, HS-grad,9, Exec-managerial,0,0,45, >50K
54, State-gov, Masters,14, Prof-specialty,0,0,45, >50K
70, Self-emp-inc, Some-college,10, Exec-managerial,0,0,40, >50K
53, Private, Masters,14, Exec-managerial,0,0,55, >50K
37, Private, Bachelors,13, Exec-managerial,0,1977,60, >50K
47, State-gov, HS-grad,9, Adm-clerical,0,0,38, <=50K
